ID,set_number,chamber,test_date,time_start,time_end,duration_check,sex,population,county,site,host_plant,flew,flight_type,NOTES,mass,EWM,trial_type,latitude,longitude
328,11,A-3,03.03.2020,11:56:00,12:32:00,2160.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.084,Y,T2,25.2734885,-80.3040957
421,11,A-4,03.03.2020,11:57:00,12:32:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.044,N,T2,25.1820931,-80.3631938
256,11,B-3,03.03.2020,11:58:00,12:32:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.026,N,T2,25.491362,-80.485821
155,11,A-3,03.03.2020,12:34:00,13:09:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.066,N,T2,25.491362,-80.485821
441,11,A-4,03.03.2020,12:35:00,13:09:00,2040.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.063,N,T2,25.2565615,-80.3108042
387,11,B-3,03.03.2020,12:37:00,13:09:00,1920.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.078,Y,T2,24.96424,-80.5673321
72,11,B-4,03.03.2020,12:38:00,15:10:00,9120.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.046,N,T2,28.7963435,-81.8778849
136,11,A-3,03.03.2020,13:12:00,13:44:00,1920.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.089,Y,T2,25.1755702,-80.36780089
325,11,A-4,03.03.2020,13:13:00,13:44:00,1860.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.049,N,T2,25.2734885,-80.3040957
46,11,B-3,03.03.2020,13:14:00,13:44:00,1800.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.032,N,T2,25.491362,-80.485821
40,11,A-2,03.03.2020,13:46:00,15:20:00,5640.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.036,N,T2,25.1755702,-80.36780089
95,11,A-3,03.03.2020,13:47:00,14:19:00,1920.0,M,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,Y,B,,0.043,N,T2,25.286747,-80.290592
429,11,A-4,03.03.2020,13:48:00,14:19:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.093,Y,T2,25.19515,-80.345916
282,12,A-1,03.04.2020,8:15:00,09:16:00,3660.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.041,N,T2,28.7963435,-81.8778849
281,12,A-2,03.04.2020,8:15:00,08:47:00,1920.0,M,Leesburg,Lake,Mount & 8th,K.elegans,N,,,0.032,N,T2,28.7963435,-81.8778849
351,12,A-3,03.04.2020,8:15:00,11:20:00,11100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.038,N,T2,25.1820931,-80.3631938
316,12,A-4,03.04.2020,8:15:00,08:47:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,N,,,0.047,N,T2,25.1284578,-80.4080913
77,12,B-1,03.04.2020,8:15:00,08:47:00,1920.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,B,,0.034,N,T2,28.7963435,-81.8778849
331,12,B-2,03.04.2020,8:15:00,08:47:00,1920.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.042,N,T2,25.19515,-80.345916
194,12,B-3,03.04.2020,8:15:00,08:47:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.049,N,T2,29.66200224,-82.347313
132,12,B-4,03.04.2020,8:15:00,08:47:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.068,Y,T2,25.2734885,-80.3040957
254,12,A-2,03.04.2020,8:50:00,09:25:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.068,Y,T2,25.491362,-80.485821
145,12,A-4,03.04.2020,8:50:00,13:16:00,15960.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.042,N,T2,25.2275238,-80.3283788
333,12,B-1,03.04.2020,8:51:00,09:25:00,2040.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.034,N,T2,25.19515,-80.345916
271,12,B-2,03.04.2020,8:52:00,09:25:00,1980.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.080,Y,T2,27.8967403,-81.5804654
193,12,B-3,03.04.2020,8:53:00,09:25:00,1920.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.040,N,T2,29.66200224,-82.347313
98,12,B-4,03.04.2020,8:54:00,09:25:00,1860.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.040,N,T2,25.2275238,-80.3283788
47,12,A-1,03.04.2020,9:26:00,10:01:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.086,Y,T2,25.491362,-80.485821
383,12,A-2,03.04.2020,9:27:00,11:16:00,6540.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.057,N,T2,24.96424,-80.5673321
235,12,B-1,03.04.2020,9:28:00,10:01:00,1980.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.040,N,T2,25.2565615,-80.3108042
303,12,B-2,03.04.2020,9:29:00,10:06:00,2220.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,DCS: had to reposition to face orthogonal; channel B-2 voltage dropped to 0 around this time,0.043,N,T2,24.9735748,-80.5539224
144,12,B-3,03.04.2020,9:30:00,10:01:00,1860.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.039,N,T2,25.2275238,-80.3283788
113,12,B-4,03.04.2020,9:31:00,10:01:00,1800.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.039,N,T2,25.1000151,-80.437522
66,12,A-1,03.04.2020,10:04:00,14:38:00,16440.0,M,Lake Wales,Polk,Polk Ave,K.elegans,Y,C,,0.037,N,T2,27.8967403,-81.5804654
357,12,B-1,03.04.2020,10:05:00,10:40:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.031,N,T2,25.1820931,-80.3631938
407,12,B-2,03.04.2020,10:06:00,10:40:00,2040.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.056,N,T2,25.1284578,-80.4080913
415,12,B-3,03.04.2020,10:07:00,22:07:43,43243.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.042,N,T2,25.1820931,-80.3631938
96,12,B-4,03.04.2020,10:09:00,10:40:00,1860.0,F,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.104,N,T2,25.2275238,-80.3283788
404,12,B-1,03.04.2020,10:41:00,13:03:00,8520.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,BC,,0.035,N,T2,24.96424,-80.5673321
44,12,B-2,03.04.2020,10:42:00,11:17:00,2100.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,Y,B,,0.066,N,T2,25.491362,-80.485821
12,12,B-4,03.04.2020,10:43:00,11:17:00,2040.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.138,Y,T2,25.1000151,-80.437522
232,12,A-2,03.04.2020,11:18:00,19:07:19,28159.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.044,N,T2,25.2565615,-80.3108042
239,12,B-2,03.04.2020,11:19:00,11:54:00,2100.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.037,N,T2,25.1755702,-80.36780089
215,12,B-4,03.04.2020,11:20:00,17:20:34,21634.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,SENSOR: voltage problem; stopped recording dips,0.045,N,T2,25.1000151,-80.437522
412,12,A-3,03.04.2020,11:20:00,14:12:00,10320.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,C,,0.036,N,T2,25.1820931,-80.3631938
133,12,B-2,03.04.2020,11:55:00,12:29:00,2040.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.099,Y,T2,25.2734885,-80.3040957
334,12,B-2,03.04.2020,12:31:00,13:01:00,1800.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.060,N,T2,25.19515,-80.345916
226,12,B-2,03.04.2020,13:02:00,13:35:00,1980.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.064,N,T2,25.19515,-80.345916
356,12,B-1,03.04.2020,13:05:00,13:35:00,1800.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.040,N,T2,25.1820931,-80.3631938
83,12,A-4,03.04.2020,13:36:00,14:11:00,2100.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,N,,,0.059,N,T2,29.66200224,-82.347313
308,12,B-1,03.04.2020,13:38:00,14:45:00,4020.0,F,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.088,N,T2,24.96424,-80.5673321
375,12,B-2,03.04.2020,13:39:00,14:11:00,1920.0,F,Lake Wales,Polk,Polk Ave,K.elegans,N,,,0.078,Y,T2,27.8967403,-81.5804654
301,12,A-3,03.04.2020,14:12:00,14:45:00,1980.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.049,N,T2,24.9735748,-80.5539224
416,12,A-4,03.04.2020,14:13:00,14:45:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.045,N,T2,25.1820931,-80.3631938
307,12,B-2,03.04.2020,14:14:00,14:50:00,2160.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.041,N,T2,24.96424,-80.5673321
33,12,A-1,03.04.2020,14:46:00,15:49:00,3780.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,C,,0.045,N,T2,25.2565615,-80.3108042
444,12,A-3,03.04.2020,14:47:00,15:22:00,2100.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.033,N,T2,25.2565615,-80.3108042
205,12,A-4,03.04.2020,14:48:00,15:22:00,2040.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.039,N,T2,24.9735748,-80.5539224
2,12,B-1,03.04.2020,14:49:00,19:59:08,18608.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,C,,0.038,N,T2,24.9735748,-80.5539224
309,12,B-2,03.04.2020,14:50:00,22:04:33,26073.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.033,N,T2,24.96424,-80.5673321
312,12,A-3,03.04.2020,15:23:00,15:56:00,1980.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.031,N,T2,25.1000151,-80.437522
91,12,A-4,03.04.2020,15:24:00,15:56:00,1920.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.082,Y,T2,25.286747,-80.290592
142,12,A-1,03.04.2020,15:57:00,16:29:00,1920.0,F,North Key Largo,North Key Largo,MM165,C. corindum,Y,B,,0.099,N,T2,25.2275238,-80.3283788
131,12,A-3,03.04.2020,15:58:00,18:46:49,10129.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,BC,,0.036,N,T2,25.2734885,-80.3040957
129,12,A-4,03.04.2020,15:59:00,16:29:00,1800.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.038,N,T2,25.2565615,-80.3108042
424,13,A-1,03.05.2020,8:34:00,09:09:00,2100.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.090,Y,T2,25.19515,-80.345916
355,13,A-2,03.05.2020,8:35:00,09:09:00,2040.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.034,N,T2,25.1820931,-80.3631938
204,13,A-3,03.05.2020,8:36:00,10:40:00,7440.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,Y,BC,,0.037,N,T2,24.9735748,-80.5539224
15,13,A-4,03.05.2020,8:37:00,09:09:00,1920.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.046,N,T2,25.1284578,-80.4080913
27,13,B-1,03.05.2020,8:38:00,09:09:00,1860.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.088,Y,T2,25.19515,-80.345916
310,13,B-2,03.05.2020,8:39:00,09:09:00,1800.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.044,N,T2,24.96424,-80.5673321
315,13,A-1,03.05.2020,9:11:00,09:46:00,2100.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,B,,0.035,N,T2,25.1000151,-80.437522
50,13,A-2,03.05.2020,9:12:00,09:46:00,2040.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.049,N,T2,25.491362,-80.485821
425,13,A-4,03.05.2020,9:13:00,09:46:00,1980.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.042,N,T2,25.19515,-80.345916
183,13,B-1,03.05.2020,9:14:00,15:58:00,24240.0,M,Leesburg,Lake,Mount & 8th,K.elegans,Y,C,,0.039,N,T2,28.7963435,-81.8778849
392,13,B-2,03.05.2020,9:15:00,09:46:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,N,,,0.037,N,T2,24.96424,-80.5673321
43,13,B-3,03.05.2020,9:16:00,09:46:00,1800.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.067,Y,T2,25.491362,-80.485821
22,13,A-1,03.05.2020,9:48:00,10:22:00,2040.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.046,N,T2,25.2734885,-80.3040957
322,13,A-2,03.05.2020,9:49:00,10:22:00,1980.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.047,M,T2,25.2734885,-80.3040957
41,13,A-4,03.05.2020,9:50:00,10:22:00,1920.0,F,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.123,Y,T2,25.491362,-80.485821
371,13,B-2,03.05.2020,9:51:00,10:24:00,1980.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,CB,,0.030,N,T2,27.298631,-81.36615
345,13,B-3,03.05.2020,9:52:00,10:22:00,1800.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,N,,,0.079,Y,T2,25.1755702,-80.36780089
419,13,A-1,03.05.2020,10:25:00,11:00:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.041,N,T2,25.1820931,-80.3631938
11,13,A-2,03.05.2020,10:26:00,11:28:00,3720.0,M,Key Largo,Key Largo,KLMRL,C. corindum,Y,C,,0.049,N,T2,25.1000151,-80.437522
153,13,A-4,03.05.2020,10:27:00,11:00:00,1980.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029,N,T2,25.491362,-80.485821
149,13,B-2,03.05.2020,10:28:00,11:00:00,1920.0,F,North Key Largo,North Key Largo,Dynamite Docks,C. corindum,N,,,0.090,N,T2,25.286747,-80.290592
57,13,B-3,03.05.2020,10:29:00,11:00:00,1860.0,M,Lake Placid,Highlands,110N Main,K.elegans,N,,,0.033,N,T2,27.298631,-81.36615
437,13,B-4,03.05.2020,10:30:00,11:00:00,1800.0,M,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.045,N,T2,25.2734885,-80.3040957
236,13,A-1,03.05.2020,11:01:00,11:38:00,2220.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,B,,0.042,N,T2,25.1755702,-80.36780089
400,13,A-3,03.05.2020,11:02:00,11:38:00,2160.0,M,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.045,N,T2,25.1000151,-80.437522
154,13,A-4,03.05.2020,11:03:00,11:38:00,2100.0,M,Homestead,Miami-Dade,SW 296th St,K.elegans,N,,,0.029,N,T2,25.491362,-80.485821
90,13,B-2,03.05.2020,11:05:00,15:45:00,16800.0,M,Gainesville,Alachua,23rd & 8th,K.elegans,Y,BC,,0.039,N,T2,29.66200224,-82.347313
217,13,B-3,03.05.2020,11:06:00,11:38:00,1920.0,F,Key Largo,Key Largo,JP,C. corindum,N,,,0.098,Y,T2,25.1284578,-80.4080913
326,13,B-4,03.05.2020,11:07:00,11:38:00,1860.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.122,Y,T2,25.2734885,-80.3040957
4,13,A-1,03.05.2020,12:49:00,13:25:00,2160.0,M,Plantation Key,Plantation Key,Aregood Ln,C. corindum,N,,,0.044,N,T2,24.9735748,-80.5539224
358,13,A-2,03.05.2020,12:50:00,13:25:00,2100.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.029,N,T2,25.1820931,-80.3631938
140,13,A-3,03.05.2020,12:51:00,22:05:20,33260.0,F,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,BC,,0.100,Y,T2,25.1755702,-80.36780089
52,13,A-4,03.05.2020,12:52:00,13:25:00,1980.0,M,Lake Placid,Highlands,110N Main,K.elegans,Y,B,,0.039,N,T2,27.298631,-81.36615
329,13,B-3,03.05.2020,12:53:00,13:25:00,1920.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.085,Y,T2,25.2734885,-80.3040957
394,13,B-4,03.05.2020,12:54:00,13:25:00,1860.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,B,,0.032,N,T2,24.96424,-80.5673321
100,13,A-2,03.05.2020,13:28:00,16:08:00,9600.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.047,N,T2,25.2275238,-80.3283788
28,13,A-4,03.05.2020,13:29:00,14:05:00,2160.0,M,North Key Largo,North Key Largo,Charlemagne,C. corindum,Y,B,,0.035,N,T2,25.19515,-80.345916
359,13,A-1,03.05.2020,13:29:00,14:05:00,2160.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.031,N,T2,25.1820931,-80.3631938
350,13,B-3,03.05.2020,13:32:00,16:12:00,9600.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,BC,,0.038,N,T2,25.2275238,-80.3283788
19,13,B-4,03.05.2020,13:33:00,15:33:00,7200.0,F,Key Largo,Key Largo,JP,C. corindum,Y,BC,,0.045,N,T2,25.1284578,-80.4080913
111,13,A-1,03.05.2020,14:07:00,14:40:00,1980.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.085,Y,T2,25.1000151,-80.437522
352,13,A-4,03.05.2020,14:08:00,14:40:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,Y,B,,0.033,N,T2,25.1820931,-80.3631938
143,13,A-1,03.05.2020,14:41:00,20:01:01,19201.0,M,North Key Largo,North Key Largo,MM165,C. corindum,Y,C,,0.035,N,T2,25.2275238,-80.3283788
30,13,A-4,03.05.2020,14:42:00,15:01:00,1140.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.112,Y,T2,25.19515,-80.345916
164,13,A-4,03.05.2020,15:13:00,18:18:32,11132.0,F,Lake Placid,Highlands,110N Main,K.elegans,Y,BC,,0.069,Y,T2,27.298631,-81.36615
99,13,B-4,03.05.2020,15:44:00,16:17:00,1980.0,M,North Key Largo,North Key Largo,MM165,C. corindum,N,,,0.038,N,T2,25.2275238,-80.3283788
137,13,B-2,03.05.2020,15:45:00,16:17:00,1920.0,M,North Key Largo,North Key Largo,Dagny Trellis,C. corindum,Y,C,,0.050,N,T2,25.1755702,-80.36780089
382,13,A-2,03.05.2020,16:18:00,17:09:00,3060.0,M,Plantation Key,Plantation Key,Founder's,C. corindum,Y,C,,0.037,N,T2,24.96424,-80.5673321
229,13,B-1,03.05.2020,16:19:00,17:09:00,3000.0,F,North Key Largo,North Key Largo,Charlemagne,C. corindum,N,,,0.099,Y,T2,25.19515,-80.345916
112,13,B-2,03.05.2020,16:20:00,17:09:00,2940.0,F,Key Largo,Key Largo,KLMRL,C. corindum,N,,,0.083,Y,T2,25.1000151,-80.437522
327,13,B-3,03.05.2020,16:21:00,17:09:00,2880.0,F,North Key Largo,North Key Largo,DD front,C. corindum,N,,,0.080,Y,T2,25.2734885,-80.3040957
21,13,B-4,03.05.2020,16:22:00,17:09:00,2820.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,B,,0.044,N,T2,25.2734885,-80.3040957
409,14,A-1,03.06.2020,8:50:00,11:40:00,10200.0,M,Key Largo,Key Largo,JP,C. corindum,Y,BC,,0.040,N,T2,25.1284578,-80.4080913
410,14,A-2,03.06.2020,8:51:00,09:25:00,2040.0,M,Key Largo,Key Largo,JP,C. corindum,Y,B,,0.053,N,T2,25.1284578,-80.4080913
35,14,A-3,03.06.2020,8:52:00,09:25:00,1980.0,M,North Key Largo,North Key Largo,Carysfort,C. corindum,Y,B,,0.050,N,T2,25.2565615,-80.3108042
413,14,A-4,03.06.2020,8:53:00,09:25:00,1920.0,M,North Key Largo,North Key Largo,N. Dagny,C. corindum,N,,,0.056,N,T2,25.1820931,-80.3631938
439,14,B-1,03.06.2020,8:53:00,20:24:10,41470.0,M,North Key Largo,North Key Largo,DD front,C. corindum,Y,C,BUG: flying in place throughout the reording; flying in place next day too,0.040,N,T2,25.2734885,-80.3040957
